Id,SalePrice
2735,142933.78539615133
2736,143822.49640715524
2737,127906.34718737652
2738,129823.88474761826
2739,147546.43010651128
2740,144159.41805533416
2741,150652.53404992115
2742,146367.66405073067
2743,159245.6826558123
2744,163732.41798116092
2745,139186.9182606077
2746,144503.23633539822
2747,147700.3333666023
2748,109770.66499392128
2749,119486.08793107382
2750,119852.77223975907
2751,132932.73059738148
2752,165761.07462429145
2753,155925.70882172603
2754,242963.14819472923
2755,133938.19595290444
2756,85534.33903625184
2757,74215.4726283559
2758,67463.60959710734
2759,169179.01730952843
2760,122648.94870239349
2761,144050.43855677737
2762,139220.29166198324
2763,186616.27969224448
2764,123434.12812145041
2765,283513.1899212415
2766,143264.21814837033
2767,76268.6612038474
2768,118741.24293589908
2769,137850.3723446124
2770,133188.66933859384
2771,102679.10171399069
2772,99401.871956289
2773,182107.1771368694
2774,168302.56221035443
2775,126746.7189297029
2776,142850.322787834
2777,156309.79014124273
2778,118010.21510768721
2779,147671.6638544948
2780,94653.5854736305
2781,99377.09817410624
2782,83493.41013820736
2783,97117.63938544194
2784,121754.0366367627
2785,144401.0104894377
2786,43278.749294988775
2787,126673.30863330868
2788,72275.1601494817
2789,175337.96324907796
2790,92579.51078280246
2791,113236.1287449745
2792,111675.97177215171
2793,175521.41150012115
2794,76157.84706022576
2795,120223.47046290373
2796,89629.94309648898
2797,245243.72415213718
2798,111205.86357299713
2799,142786.4994247771
2800,62284.76547244387
2801,104045.19998969488
2802,130780.9915513993
2803,188214.02505105568
2804,133417.38984225996
2805,106099.54377008048
2806,77011.21627582237
2807,226646.72628932405
2808,161414.95967780385
2809,137131.15896467242
2810,124957.91414769823
2811,156442.58004261175
2812,182393.64692762168
2813,148887.31446888606
2814,161850.48278029193
2815,90811.98123241345
2816,214749.88962274307
2817,129935.86703850156
2818,126965.49098894882
2819,144430.6499789262
2820,148216.05980078757
2821,80751.62897843706
2822,151732.76949254543
2823,369593.3450040051
2824,211766.6283712167
2825,149087.56467778736
2826,148118.49330383755
2827,134744.5200183593
2828,265919.4015886111
2829,217214.4884994827
2830,233185.9885634013
2831,177992.94298305654
2832,271653.20655269513
2833,337762.6417689663
2834,240247.06558484345
2835,232203.76296340127
2836,191054.58019122705
2837,146338.33046389683
2838,157281.70848683044
2839,172837.32690341162
2840,218894.1423986407
2841,205748.18703187857
2842,221055.949066068
2843,154199.59708699014
2844,179673.46707814024
2845,139669.08575823728
2846,211421.27689415024
2847,214800.7575204965
2848,220195.48482734011
2849,201269.6735786128
2850,269978.7210261886
2851,198359.55103012687
2852,242505.88448874233
2853,225806.16082090072
2854,135760.00923489104
2855,206127.31965527992
2856,201798.89541751443
2857,188135.3243343908
2858,205851.82991446502
2859,71278.49520921736
2860,141568.8315202649
2861,131079.10703368578
2862,190272.81789988256
2863,149596.57826746572
2864,278969.4911864746
2865,145064.85972139367
2866,136912.39559614027
2867,95358.8194216811
2868,113614.59923183346
2869,106557.16305626246
2870,99844.2357730366
2871,52891.13852176962
2872,28931.133252830972
2873,85529.66448271397
2874,161535.58983550657
2875,117174.98145193687
2876,159508.1573302012
2877,170657.17979131476
2878,173094.20194268157
2879,146268.72792828822
2880,105450.18988158363
2881,145850.3584088449
2882,212068.1706001838
2883,203547.71971593171
2884,164444.22337844808
2885,192096.74456003943
2886,252695.39354366646
2887,139125.53709600854
2888,158464.9657964366
2889,46809.48821475279
2890,93063.25088700888
2891,166897.71869636598
2892,-5752.368366197639
2893,76336.22361200026
2894,1935.7857022686512
2895,373572.9624717951
2896,318840.17754136637
2897,234230.62548749713
2898,102151.37575061557
2899,202643.32642829308
2900,157382.8164194379
2901,222114.68310391277
2902,180316.78029342598
2903,312235.42857257434
2904,369052.42643514107
2905,53291.840738957035
2906,199912.44315156623
2907,97317.46853969485
2908,104994.73134961969
2909,108059.40480880148
2910,61050.51099508347
2911,62337.30871378142
2912,145262.05915991246
2913,64910.37449657578
2914,61368.62108966654
2915,75701.41684579392
2916,69367.08844673679
2917,187115.6043224492
2918,109319.54491833746
2919,219878.6004753383
